index,proba
42522,0.35833084584655867
42523,0.5714367004856532
42524,0.7814612070620004
42525,0.38623907876812474
42526,0.1653143648689799
42527,0.7548897209541384
42528,0.6513840259459701
42529,0.5715976751375078
42530,0.272230787594518
42531,0.22411982176860734
42532,0.6550836901581896
42533,0.43844100263429175
42534,0.21169870467366414
42535,0.4007334841003602
42536,0.2360536850834843
42537,0.5980173445076581
42538,0.7605984963215857
42539,0.8184083814766878
42540,0.9455198572639022
42541,0.9353121413954992
42542,0.22224832824179824
42543,0.17491572121298146
42544,0.518741506206052
42545,0.6085113835970823
42546,0.03759588731800879
42547,0.3708036346765789
42548,0.28274553413070086
42549,0.5765611857243673
42550,0.6236274667382025
42551,0.23044036070422058
42552,0.7171415130120327
42553,0.6096299540120819
42554,0.4774347473741229
42555,0.5615009305124868
42556,0.467468313714271
42557,0.21617245016294856
42558,0.22524984372580145
42559,0.6413199076258176
42560,0.7780844126587351
42561,0.6076524332392165
42562,0.182607723739059
42563,0.2670975189074304
42564,0.3678022499869685
42565,0.5671005814517426
42566,0.287789188791658
42567,0.4349382846099003
42568,0.3014862551721469
42569,0.6970692453813159
42570,0.8101362727050734
42571,0.6858158542429457
42572,0.6391664629485974
42573,0.5579794849621882
42574,0.31115001566206535
42575,0.4920648941402146
42576,0.3394970090175461
42577,0.8611630414248445
42578,0.6334393223186713
42579,0.29604201351482706
42580,0.38151756793945263
42581,0.7913818002324424
42582,0.15781823124800862
42583,0.44557902538856137
42584,0.5632232413065595
42585,0.4202053627110122
42586,0.324355970972339
42587,0.802817496667547
42588,0.6373994422094276
42589,0.5622944294796716
42590,0.5979278134611754
42591,0.4444953034795378
42592,0.18950237016714172
42593,0.5799961155274813
42594,0.3218291453949407
42595,0.8144477169698945
42596,0.5943785315598886
42597,0.433470846540271
42598,0.5893133844930672
42599,0.28998592588575517
42600,0.1984567572686574
42601,0.4388871282253076
42602,0.700958461397283
42603,0.17215325953567828
42604,0.10080269873014613
42605,0.8932083622414608
42606,0.5742276332583763
42607,0.35518921801012543
42608,0.40980441424894537
42609,0.7651644489793071
42610,0.7489724955817626
42611,0.2804170001574358
42612,0.9095795582763264
42613,0.3869469698392369
42614,0.27409003998387726
42615,0.5792092840836371
42616,0.5737498016229388
42617,0.2920891786996371
42618,0.27506906398385134
42619,0.7702032177999742
42620,0.28276389615492176
42621,0.32050156250060846
42622,0.788658234168413
42623,0.16519121754974153
42624,0.38439330836332813
42625,0.7725179509162486
42626,0.6887208600263991
42627,0.12851480232154705
42628,0.44922465993217253
42629,0.44716625234959245
42630,0.2515379173890802
42631,0.6977662688116287
42632,0.5610328891828894
42633,0.3293602917554851
42634,0.9113658857245911
42635,0.18816889189728467
42636,0.8127897909360545
42637,0.3466074699283667
42638,0.2641202463201403
42639,0.5189194450360842
42640,0.2663906392374475
42641,0.787094528700967
42642,0.4564737354658123
42643,0.6805573370982841
42644,0.53631486348864
42645,0.23087960009620515
42646,0.6557284029369899
42647,0.25696575899982615
42648,0.33930614028411915
42649,0.25839500573082713
42650,0.544042128809372
42651,0.5383122488117661
42652,0.44573519062013517
42653,0.8772899652440407
42654,0.5494319548452394
42655,0.5950859583137083
42656,0.3568195185360385
42657,0.6516544340499624
42658,0.21965737974546198
42659,0.7729421912899024
42660,0.5890227466413285
42661,0.8071474691499271
42662,0.5929251691164825
42663,0.9253094199297691
42664,0.5070050274407967
42665,0.459090278513269
42666,0.6680202996645906
42667,0.5114512631304655
42668,0.6043844697143084
42669,0.4713305097206132
42670,0.5504467328914077
42671,0.9184210144902896
42672,0.29719198385353174
42673,0.7632490261125227
42674,0.3397555040873359
42675,0.8970344825711365
42676,0.21899654295699258
42677,0.28354865359623194
42678,0.32118341561581115
42679,0.7316919826310363
42680,0.37384709768714547
42681,0.6459029057675459
42682,0.4272048924396948
42683,0.5703756193368944
42684,0.710984510849002
42685,0.6410262632052672
42686,0.6367950121573295
42687,0.5414846451130179
42688,0.6516682884201238
42689,0.7571360627400938
42690,0.23617475682679478
42691,0.5017350082161289
42692,0.857081699273371
42693,0.45599778500422217
42694,0.6444450271512325
42695,0.3586517109447824
42696,0.15779388550379503
42697,0.5265164642915638
42698,0.4932150536197894
42699,0.4742950849620586
42700,0.2568161960567379
42701,0.12969089843241807
42702,0.30383438638178867
42703,0.549694705542158
42704,0.5680045817715861
42705,0.6366999890068561
42706,0.2861263273735157
42707,0.42676043604665576
42708,0.21254027262754865
42709,0.5529633257592316
42710,0.23314737477259923
42711,0.022143648327223327
42712,0.817220103640471
42713,0.884575459932313
42714,0.6350635919833159
42715,0.5639337962864813
42716,0.6201328679595063
42717,0.48622948254721443
42718,0.5616759897792476
42719,0.5832498754375066
42720,0.8833770405072879
42721,0.4978115720860535
42722,0.516519489699968
42723,0.4769572456836302
42724,0.8040134035763975
42725,0.6910994099722942
42726,0.41917965948845437
42727,0.3808280557704276
42728,0.4207918045277025
42729,0.6173096218133459
42730,0.5238581844571849
42731,0.5352942795446101
42732,0.09082765915561536
42733,0.6622491820421923
42734,0.5786396445188894
42735,0.24243410787113598
42736,0.26879117006211656
42737,0.5926665411850451
42738,0.030265072974179963
42739,0.5027357003498246
42740,0.40913221068843686
42741,0.5650309157209339
42742,0.2974369280783229
42743,0.4530672932382892
42744,0.42973541590547465
42745,0.2563796696104886
42746,0.43046125086880066
42747,0.749580129745602
42748,0.7771931522981348
42749,0.5354856624449943
42750,0.5151658072713493
42751,0.6083271690445633
42752,0.31975803938192865
42753,0.21212344524185073
42754,0.8411407791044291
42755,0.4259568781940943
42756,0.7122489701816896
42757,0.5108152369395812
42758,0.583595397871847
42759,0.5523287121164405
42760,0.5601514662258383
42761,0.3667343485913322
42762,0.42330765218693056
42763,0.818445385869866
42764,0.08853644711840686
42765,0.09920153170138217
42766,0.694970811937772
42767,0.23411938667578858
42768,0.4439810610214619
42769,0.6306710914356572
42770,0.6991487079857251
42771,0.6004565062616627
42772,0.5295286224265839
42773,0.22974670879487805
42774,0.49310351056773666
42775,0.5459857007897422
42776,0.9566260727740054
42777,0.6930497403408985
42778,0.7449679705812506
42779,0.5630491732028899
42780,0.7544131423798138
42781,0.6508458687111451
42782,0.17171619355434703
42783,0.4392506813814356
42784,0.5923266117996313
42785,0.16694737648518418
42786,0.4670971657590886
42787,0.6760090762468859
42788,0.5529751234134166
42789,0.2653217622299032
42790,0.840473161442599
42791,0.41738509386663075
42792,0.13253659272722995
42793,0.47618241617938045
42794,0.8601008628404001
42795,0.08703980894662046
42796,0.7532231429199876
42797,0.6617576613178481
42798,0.6172131354190741
42799,0.8503979459625579
42800,0.7546446541069036
42801,0.25440908721202915
42802,0.4664032892402102
42803,0.701861841366277
42804,0.7322777629830217
42805,0.8365895024373355
42806,0.8044454683292018
42807,0.7768562523569148
42808,0.4605848311194702
42809,0.7247107097181018
42810,0.2232110230143276
42811,0.41524008335233686
42812,0.29015810768677514
42813,0.156859102959033
42814,0.460491173918413
42815,0.6608673540267546
42816,0.5143340083674518
42817,0.6367114445114712
42818,0.17342887652502106
42819,0.7551555376638235
42820,0.5546740926067742
42821,0.9595660164610245
42822,0.8624643176514593
42823,0.6020052888609274
42824,0.9589509290913585
42825,0.874255438750388
42826,0.6103394178451717
42827,0.2576715889293114
42828,0.7368646095663922
42829,0.13617392563201028
42830,0.21517266517622646
42831,0.4674408918990178
42832,0.29046321979695605
42833,0.6142935728280393
42834,0.3234149591876027
42835,0.510041457657737
42836,0.7871787057652716
42837,0.6454840232782644
42838,0.2761374509954708
42839,0.7278539478701932
42840,0.5494628053147489
42841,0.43101207316029994
42842,0.7441359731790578
42843,0.49351653592031847
42844,0.2520023445047796
42845,0.6984624668824132
42846,0.6065548306623214
42847,0.8486128657646052
42848,0.19797618670441747
42849,0.5401271294655815
42850,0.37122564241092104
42851,0.6707123355657357
42852,0.8542571186490072
42853,0.44700482393798985
42854,0.507693962834956
42855,0.93417953500375
42856,0.9005028375575845
42857,0.4239516614565057
42858,0.555286992177921
42859,0.9426023340035355
42860,0.24615475630937694
42861,0.321003587688608
42862,0.32137401629991674
42863,0.8081928745580531
42864,0.3528779956576691
42865,0.6238452583199693
42866,0.2755199270924374
42867,0.7466161778608112
42868,0.42023824285485156
42869,0.896415165280067
42870,0.30325089208963535
42871,0.5992363111945674
42872,0.7606363415557071
42873,0.641574529628377
42874,0.2749882516119301
42875,0.4339999845770404
42876,0.6795561788925508
42877,0.8449218960337802
42878,0.6763637033992898
42879,0.3320129313453585
42880,0.09037215321062095
42881,0.32771540721455356
42882,0.2205848976033602
42883,0.3450761219553834
42884,0.6920635428601837
42885,0.39524076666779656
42886,0.4440889592378822
42887,0.5913729945493497
42888,0.7230023625384688
42889,0.32707371658010903
42890,0.715692336467174
42891,0.415333188483204
42892,0.45985555518816923
42893,0.7503941756484095
42894,0.7249641189150473
42895,0.2388105937690021
42896,0.6015577844351001
42897,0.3859666907959342
42898,0.5082686044025261
42899,0.7799388678474877
42900,0.5521144342722493
42901,0.49499755351101854
42902,0.690450993565989
42903,0.22766880221853383
42904,0.5760890018935177
42905,0.22013793784329308
42906,0.353463944715919
42907,0.7152948024622365
42908,0.7648330601782128
42909,0.3762046557957788
42910,0.38891465123993046
42911,0.3524431942598591
42912,0.17919511881830413
42913,0.5146408890391243
42914,0.5664264563368344
42915,0.7432702288982351
42916,0.7631257413088361
42917,0.17343812520510182
42918,0.9666636414528295
42919,0.24531745383028014
42920,0.3232276111716844
42921,0.28285830018309405
42922,0.5107731050393165
42923,0.30937355416045953
42924,0.8381586086029955
42925,0.4185085505875706
42926,0.8528181806132067
42927,0.8606647989246775
42928,0.9079998747670648
42929,0.27031473453184035
42930,0.7146580493896597
42931,0.6823376832468924
42932,0.9093667379216746
42933,0.878925121740866
42934,0.34142660069118225
42935,0.4341960785346807
42936,0.3439982256211458
42937,0.754863356077983
42938,0.28887647966915103
42939,0.5980903235805813
42940,0.35310109117209626
42941,0.39110809741513847
42942,0.9012927668542219
42943,0.594628509352757
42944,0.7462141839317888
42945,0.923818468351078
42946,0.7009507604154684
42947,0.8495652450346841
42948,0.25423578880182673
42949,0.8845904399499603
42950,0.5337057408312552
42951,0.4541490199446565
42952,0.6280276672259195
42953,0.257949294854002
42954,0.7496102728253065
42955,0.22102483952415683
42956,0.4807685882942623
42957,0.45696908726635976
42958,0.3130212773605609
42959,0.33289615842353365
42960,0.4043659598179334
42961,0.32225193322515067
42962,0.43852382384187855
42963,0.7969842744547745
42964,0.5957371163001802
42965,0.7036058057095373
42966,0.40874906145386763
42967,0.08766228565897652
42968,0.764815749631284
42969,0.3654762145934423
42970,0.4786665650735496
42971,0.61937743570797
42972,0.1782313125477398
42973,0.26192747636911173
42974,0.720639386762302
42975,0.3752035838551105
42976,0.3185273872309643
42977,0.9392952396377418
42978,0.45941382869058023
42979,0.27469024866552794
42980,0.1855705070568632
42981,0.33775382294484624
42982,0.3232593076907101
42983,0.8177692946311796
42984,0.2613048888899538
42985,0.24321444129639563
42986,0.38103041731740683
42987,0.10393729382382491
42988,0.3446005640093409
42989,0.5768097169617622
42990,0.3095172571627505
42991,0.7680594584125494
42992,0.12086725121759857
42993,0.7092375372059211
42994,0.5569516644556175
42995,0.28101011482417176
42996,0.6790039337103044
42997,0.3545600253890447
42998,0.4410489547450897
42999,0.3341578743454203
43000,0.40998225240294234
43001,0.5832315603426134
43002,0.594084120639537
43003,0.36053365027735307
43004,0.24179890751358968
43005,0.7406852088806019
43006,0.8454040318149776
43007,0.4047530201372724
43008,0.5591265865478721
43009,0.37588281424157777
43010,0.3665126049464706
43011,0.933786974242027
43012,0.39068521122048844
43013,0.460880129040164
43014,0.5379799392694944
43015,0.6699156463268889
43016,0.1721033764561192
43017,0.5568585260391092
43018,0.4469076561618324
43019,0.6500660202398699
43020,0.6190426468981468
43021,0.3312174463257637
43022,0.21461792638732244
43023,0.12745057916648295
43024,0.1919565818268464
43025,0.22893526103875808
43026,0.543245449173122
43027,0.8520407475129582
43028,0.14337291671247843
43029,0.3713440471640967
43030,0.693050020019917
43031,0.5225449058671471
43032,0.8217823388864517
43033,0.7480119814543997
43034,0.3718481465862261
43035,0.07286906417589108
43036,0.6812724441754292
43037,0.7261591957147612
43038,0.7750322504453788
43039,0.2795237085447789
43040,0.7697953594971594
43041,0.40240242510859775
43042,0.2873678073669178
43043,0.7628198887859746
43044,0.8558919006295026
43045,0.3214627257370459
43046,0.5951930295942457
43047,0.8700139169545881
43048,0.7501863867233033
43049,0.09747044947855228
43050,0.1845422267034473
43051,0.7916307685696526
43052,0.43830017047745257
43053,0.7214935705717948
43054,0.27065223703004837
43055,0.3642352089513713
43056,0.4098124123831426
43057,0.7522020424377471
43058,0.6399821624224145
43059,0.2212114414180009
43060,0.7159290684385047
43061,0.9173264202604645
43062,0.877687529451726
43063,0.3342260031318475
43064,0.6345214222805852
43065,0.5800769327380813
43066,0.6760201012646042
43067,0.8088277364479329
43068,0.8401954608132255
43069,0.42842609765958206
43070,0.3337080708691248
43071,0.9425890059458966
43072,0.10566908946909082
43073,0.30868430999320906
43074,0.7540872298729557
43075,0.44546055940988827
43076,0.5472213575341129
43077,0.9307782079995945
43078,0.49207793282466916
43079,0.68514627661184
43080,0.6612393208781183
43081,0.7242445636367115
43082,0.4799613032702932
43083,0.6762846248916758
43084,0.9276112777981209
43085,0.4527542648876121
43086,0.3316508390736772
43087,0.2472497644004018
43088,0.11018105135470692
43089,0.8657179402017118
43090,0.4200404520636268
43091,0.5408856145266152
43092,0.6050906098085214
43093,0.6326910377721462
43094,0.512092211958755
43095,0.7578536040411049
43096,0.5754703934398445
43097,0.43037141680928037
43098,0.40983421548869153
43099,0.5496068712230479
43100,0.32336369454056413
43101,0.25798256748844683
43102,0.747504060249996
43103,0.4397625440033826
43104,0.2604281207661544
43105,0.8670128235929229
43106,0.05601455596143408
43107,0.8136693368077238
43108,0.10113513946114179
43109,0.7970436004323739
43110,0.797117671760603
43111,0.0983870610353521
43112,0.7400529046047567
43113,0.15675842743814605
43114,0.1426521599883251
43115,0.5366844158148598
43116,0.32672110949308236
43117,0.4543417080949965
43118,0.18492180498329955
43119,0.3266821286709713
43120,0.700668180164427
43121,0.8587495499664185
43122,0.4415368944245943
43123,0.8622215040267451
43124,0.3364883144839723
43125,0.858273208671941
43126,0.9593501675407341
43127,0.7118271724007634
43128,0.8879637199816381
43129,0.16251800429692687
43130,0.2957388014284889
43131,0.8128448870350635
43132,0.49823144180574896
43133,0.6323815434784594
43134,0.15111939716515346
43135,0.8651728859140198
43136,0.3847277202094247
43137,0.7813451254336184
43138,0.18646965593661316
43139,0.629329621859179
43140,0.7104902644741162
43141,0.771341942219584
43142,0.3274995800576731
43143,0.6990428063710135
43144,0.2637336738054908
43145,0.5211580748076017
43146,0.6174997560287134
43147,0.4956942881656147
43148,0.04251920032414302
43149,0.44027897057255727
43150,0.2476243148046207
43151,0.6031484093659987
43152,0.2715462284826054
43153,0.5382730863257863
43154,0.2739537340044495
43155,0.060757144391934165
43156,0.010708159274401812
43157,0.7812461919467837
43158,0.5371790347354513
43159,0.7045323694704407
43160,0.4698212704375337
43161,0.5979507885699886
43162,0.0985622825608752
43163,0.4958332445605211
43164,0.41824394753101607
43165,0.36077139216629706
43166,0.8041822332657987
43167,0.4659977119618451
43168,0.3047736533722469
43169,0.9057675878292154
43170,0.4946130745762463
43171,0.5096102047035423
43172,0.8453800906319499
43173,0.10289790065853904
43174,0.32635578846158325
43175,0.800946386563771
43176,0.6611115616717331
43177,0.1222372077714477
43178,0.9241236977098245
43179,0.3400567772943405
43180,0.936345443451544
43181,0.24250430150187677
43182,0.7440779190046604
43183,0.4121066986293467
43184,0.858157366513135
43185,0.12459571448829247
43186,0.7394685600929173
43187,0.8748824906597614
43188,0.17668941403302638
43189,0.31233880229580785
43190,0.1283303759797029
43191,0.3824368440344466
43192,0.705593256289888
43193,0.5855655226044018
43194,0.41860347837453915
43195,0.7135634814285463
43196,0.9225659558551614
43197,0.6016738688619498
43198,0.8716796925924991
43199,0.7279038535321373
43200,0.5968232343284029
43201,0.4487139306811426
43202,0.774313093200783
43203,0.3822326443408678
43204,0.30995017406848846
43205,0.5698538885728337
43206,0.7308815722466911
43207,0.596720076029065
43208,0.2526081500880085
43209,0.29687654480547565
43210,0.9241720234637154
43211,0.17885527308387367
43212,0.8712027288428008
43213,0.7391053532622297
43214,0.26689211501566407
43215,0.9013502835850473
43216,0.4774558464988294
43217,0.4605184566191737
43218,0.7231851873181163
43219,0.5796332725543379
43220,0.5829539759385939
43221,0.983482720595929
43222,0.6005771192749083
43223,0.9175266339112693
43224,0.5930226548889752
43225,0.3356821838663128
43226,0.3869356498045664
43227,0.4517331000540713
43228,0.115747816602141
43229,0.6991298058647846
43230,0.6565741099648503
43231,0.7347779281144144
43232,0.37581534095332014
43233,0.7336905939213689
43234,0.5924194838545682
43235,0.1614535889679807
43236,0.4887285493076247
43237,0.9356092020834216
43238,0.5154806717124217
43239,0.5713852653136707
43240,0.27152451345970213
43241,0.7157107396268497
43242,0.18968098179674442
43243,0.6439175654869949
43244,0.704794965917338
43245,0.6422686632935496
43246,0.5961043120488494
43247,0.6667676595834543
43248,0.683654468180277
43249,0.29595078767823396
43250,0.5587973750073799
43251,0.5141821813263632
43252,0.980170299230083
43253,0.6703945829259287
43254,0.5269439280778992
43255,0.8031318222987742
43256,0.5531772813497399
43257,0.7727480008696673
43258,0.37381707396385405
43259,0.41745209228176405
43260,0.49717337319043936
43261,0.19240162757861035
43262,0.9287738638642538
43263,0.6359710873418115
43264,0.5600611483400341
43265,0.8571862014473925
43266,0.5939300465561306
43267,0.9247664823144234
43268,0.5651764722207334
43269,0.8134573881485357
43270,0.2831157704094628
43271,0.4662522566993593
43272,0.5677071480983192
43273,0.7113424419717096
43274,0.46888118121878286
43275,0.6437588438704708
43276,0.5954170251231162
43277,0.48804196283387746
43278,0.07478793701169818
43279,0.61229387691605
43280,0.30187348191241503
43281,0.4911142783849672
43282,0.12320706383429729
43283,0.2051017474796339
43284,0.28096205105930805
43285,0.46087263398174144
43286,0.6850516889070782
43287,0.18230985112530904
43288,0.35957543425885236
43289,0.3110674225463955
43290,0.42929811917974825
43291,0.1177802570058337
43292,0.25997716256775477
43293,0.7964129052194713
43294,0.33291038427861985
43295,0.38211363418486566
43296,0.9038871760508266
43297,0.648856577615493
43298,0.9035366451712484
43299,0.389772608246986
43300,0.8476284614310275
43301,0.04398038713293969
43302,0.5344763710359417
43303,0.7841911388958306
43304,0.05220011798646975
43305,0.7363120515192803
43306,0.3454354981550839
43307,0.1789585954037556
43308,0.4691080561291421
43309,0.3842084406574688
43310,0.6262334663879172
43311,0.40449060157709155
43312,0.6250772239159155
43313,0.5752902247295971
43314,0.5266678073467579
43315,0.22770542534204355
43316,0.42828260903343474
43317,0.44155437781576723
43318,0.18801692801621933
43319,0.5332608732188088
43320,0.8700861629951466
43321,0.03240214747755698
43322,0.30947665723578127
43323,0.21192980405227899
43324,0.9148123874208335
43325,0.6369555480069417
43326,0.7558581145600872
43327,0.5227158412573424
43328,0.904004710896735
43329,0.9329326051841057
43330,0.43591849301196856
43331,0.6381998981962251
43332,0.7152324084776721
43333,0.6573813427793733
43334,0.42163613014183804
43335,0.2627733550205705
43336,0.39665221346825436
43337,0.6851205927464629
43338,0.0968502409701608
43339,0.3505343476217365
43340,0.4049302420317764
43341,0.8959508176553456
43342,0.44499815053386127
43343,0.3139201346848301
43344,0.9647502417606829
43345,0.557886651372587
43346,0.49551450361220245
43347,0.8920058354882844
43348,0.182424965559045
43349,0.759683508547317
43350,0.48283762159845156
43351,0.7094197474162043
43352,0.38852663050547454
43353,0.8577371134781396
43354,0.2041035811060521
43355,0.26720896321465853
43356,0.4151787708376053
43357,0.9694242806995742
43358,0.4059227904112332
43359,0.4975347684024255
43360,0.320039311506109
43361,0.5502760390529013
43362,0.3749143220923236
43363,0.3992606970632729
43364,0.4546557747020669
43365,0.5627513620339993
43366,0.7654848810625212
43367,0.9590012595525306
43368,0.4684426901139114
43369,0.6191314148551633
43370,0.07320973850066721
43371,0.5944134189322127
43372,0.2755668554957482
43373,0.3647988412394339
43374,0.15395013565474844
43375,0.2973243988987592
43376,0.3179662801191515
43377,0.37232599032841707
43378,0.05434452586998879
43379,0.5760469199963678
43380,0.8047953108729651
43381,0.0864340516434515
43382,0.3571825353402328
43383,0.20679506559385744
43384,0.3296573549991907
43385,0.33872858628591845
43386,0.21663343634062074
43387,0.5326067142887031
43388,0.18475112670151675
43389,0.634971426967503
43390,0.3781938427939624
43391,0.08375038001587355
43392,0.4989476506528785
43393,0.6053351478271035
43394,0.5853175947777555
43395,0.5679346199199231
43396,0.424824006075275
43397,0.46089550584639927
43398,0.23068078416749932
43399,0.8711752448859688
43400,0.7186533568091374
43401,0.405046573894448
43402,0.05152891954438081
43403,0.6177849893855553
43404,0.32374684043466556
43405,0.3945829407151866
43406,0.31307134585861446
43407,0.7574324001387487
43408,0.3243432537711873
43409,0.6720766441214084
43410,0.19367976886944108
43411,0.5981037272988166
43412,0.37591610599067843
43413,0.6113393644524359
43414,0.7798171017010775
43415,0.47482736847889767
43416,0.768328615856689
43417,0.24066650000138337
43418,0.6736503272239432
43419,0.13268704611320786
43420,0.24692201780660267
43421,0.5046860141982876
43422,0.854358598582978
43423,0.4007147340545604
43424,0.33272514114715146
43425,0.6976195696503596
43426,0.8384167633280558
43427,0.79738755997811
43428,0.6501184765563945
43429,0.9638900682401754
43430,0.33733887377387295
43431,0.5463906254124002
43432,0.34409284790879735
43433,0.47291341389615144
43434,0.9897812837911046
43435,0.19417161382125026
43436,0.7268766725226137
43437,0.1868531799282509
43438,0.7367142256189696
43439,0.10807009166233289
43440,0.21380266366251746
43441,0.27262927646851953
43442,0.7972978196596824
43443,0.5721265679209621
43444,0.7584100056474926
43445,0.21165472376610572
43446,0.4425020248148966
43447,0.6207368238590661
43448,0.6242230378594297
43449,0.5837416681668574
43450,0.17680706153471326
43451,0.6349515033698626
43452,0.8283977493010237
43453,0.3159151982152189
43454,0.1802124050737579
43455,0.40829254962748707
43456,0.8103168888480694
43457,0.6874774122333727
43458,0.5077412758580794
43459,0.2834365803637986
43460,0.7433163691802219
43461,0.39546966041558257
43462,0.7382477526907142
43463,0.4941814904360745
43464,0.2926495440347754
43465,0.5363918777911014
43466,0.1579962698902392
43467,0.3127424127805614
43468,0.4297127772813118
43469,0.31692243968065087
43470,0.8378633272917725
43471,0.3559568995868127
43472,0.507598595163242
43473,0.4998056725432736
43474,0.1797928230133936
43475,0.22850200388233055
43476,0.3271383734586904
43477,0.43659179160761274
43478,0.22099403038884521
43479,0.31228541579435043
43480,0.5931042328303119
43481,0.8099489538753979
43482,0.07643177038834105
43483,0.495389681837867
43484,0.9262044740229066
43485,0.5073766441561504
43486,0.8556163420328071
43487,0.6651669794943584
43488,0.6976180842070134
43489,0.35359396514236774
43490,0.2841270228402742
43491,0.6578731939721237
43492,0.3015212060908264
43493,0.7859959226281621
43494,0.7571335165569993
43495,0.2592166733639304
43496,0.6728303371888351
43497,0.7075297158806143
43498,0.7805103770676951
43499,0.7378605447581532
43500,0.6473938186944656
43501,0.5814105384173275
43502,0.5060525633021807
43503,0.20479797935243768
43504,0.311506057729094
43505,0.34923696853942837
43506,0.7561635910351973
43507,0.9258973087576701
43508,0.7175329197778262
43509,0.6480945375759367
43510,0.19589309285035972
43511,0.5672529819786705
43512,0.3582136645920197
43513,0.41844256556392895
43514,0.5727511864951104
43515,0.7893185250849737
43516,0.26286675545736815
43517,0.04795926737277574
43518,0.758124020563778
43519,0.9146902950801482
43520,0.6520319421675234
43521,0.9575766317738599
43522,0.9766254650095462
43523,0.6112973479172332
43524,0.8589257020750545
43525,0.8767087173784267
43526,0.9550757839512449
43527,0.4215833681327537
43528,0.3893027489280335
43529,0.22787126840990207
43530,0.2270849221670341
43531,0.7856175776435641
43532,0.41489453228910245
43533,0.543803535120627
43534,0.5713407913310544
43535,0.33863886507994273
43536,0.8484007768244529
43537,0.7840747217052595
43538,0.15783252738144626
43539,0.7653924344848363
43540,0.46250313864333625
43541,0.8351565432825265
43542,0.329984742027035
43543,0.8013057904083847
43544,0.41374903187265505
43545,0.7934547862682182
43546,0.21775817895367158
43547,0.7102828933072386
43548,0.12428374077156357
43549,0.2579922156304084
43550,0.4637237254911369
43551,0.35276527276753905
43552,0.4019385143219507
43553,0.6785604908202202
43554,0.5464159940309987
43555,0.26212417277446487
43556,0.6787244535842983
43557,0.4260601008519777
43558,0.48320349746970653
43559,0.10006711367511689
43560,0.6012463077028156
43561,0.8475796262981422
43562,0.8474989605352303
43563,0.5617888439672262
43564,0.485641940743563
43565,0.5852553824074692
43566,0.5716857498863869
43567,0.5126112828597427
43568,0.2518576136306434
43569,0.33186197876895335
43570,0.19064021057012595
43571,0.47232132671809274
43572,0.51145284538906
43573,0.48736641093894545
43574,0.6099089299148196
43575,0.11928816116851503
43576,0.3245425819025957
43577,0.6969840068729005
43578,0.5536275529191544
43579,0.4163200838037343
43580,0.5270541799208575
43581,0.07297399710547003
43582,0.44018406776698293
43583,0.6652080387795803
43584,0.4852755398106425
43585,0.5586962692795187
43586,0.2515471840474447
43587,0.34096874061916776
43588,0.9468374258475468
43589,0.8278625474546066
43590,0.29240150829236033
43591,0.646030762032991
43592,0.6113835964738019
43593,0.5815040252017043
43594,0.6342038586230692
43595,0.7039899828364101
43596,0.24566527341406655
43597,0.5299279142452772
43598,0.6661258101535702
43599,0.8632493224565289
43600,0.8848703721276243
43601,0.13790884571561984
43602,0.6149979298140434
43603,0.5278726193859237
43604,0.29340640402700285
43605,0.8944905807817537
43606,0.47365322153578876
43607,0.5957255916704741
43608,0.4522259446288155
43609,0.6271714306155446
43610,0.8887675164759694
43611,0.09807200358048887
43612,0.6568278026537393
43613,0.5218759410084822
43614,0.16886929173975485
43615,0.34796669280262116
43616,0.06650217790539788
43617,0.21965235829236002
43618,0.4270804842705829
43619,0.6087368203482795
43620,0.4026520712124261
43621,0.1528464474031272
43622,0.10445209146125771
43623,0.7976683709188592
43624,0.7246395567672193
43625,0.44907642880872556
43626,0.30421725324551857
43627,0.8568458084634212
43628,0.8886200533643624
43629,0.8679733231640073
43630,0.6517593168864219
43631,0.0441364730726449
43632,0.8524152373410074
43633,0.18567923007881246
43634,0.2652294144442068
43635,0.16544006477783196
43636,0.6741295142239034
43637,0.7211748502852373
43638,0.6266250677057152
43639,0.2096668491790823
43640,0.4822475297538056
43641,0.35384961826230443
43642,0.3175212434530343
43643,0.5376862103461678
43644,0.47236556817440634
43645,0.4323732959060537
43646,0.75286671374653
43647,0.3830047736720977
43648,0.2355402643502327
43649,0.3705164706756023
43650,0.17227030603577234
43651,0.6892955128860093
43652,0.48161803305047685
43653,0.589887482170391
43654,0.7352292890973086
43655,0.6702194894622154
43656,0.2670800146716588
43657,0.4685481652798248
43658,0.33845046418576075
43659,0.11151831382196727
43660,0.5424595009089236
43661,0.8298897109079856
43662,0.6296577806642915
43663,0.5654944182092662
43664,0.3528949395903071
43665,0.6033659567704228
43666,0.744303422808044
43667,0.2487125619272796
43668,0.5782883126516605
43669,0.568909684175656
43670,0.2137257790644974
43671,0.32388587181983036
43672,0.5540569617145579
43673,0.430989155496287
43674,0.2145151995294027
43675,0.27272045109303794
43676,0.38407388162280687
43677,0.8968217958440989
43678,0.1479576703202839
43679,0.1585956092014235
43680,0.7207607561549664
43681,0.17814194193003982
43682,0.7691915520135618
43683,0.7743210794247446
43684,0.745870113014394
43685,0.4031819371341734
43686,0.6304704010274355
43687,0.8178564117304342
43688,0.21833984276532464
43689,0.8439069334963315
43690,0.2572776470016731
43691,0.7314864085722009
43692,0.608698757394769
43693,0.31982474281099155
43694,0.4103408447425038
43695,0.9314174824421824
